,co,temp,rhum,wspd,pres,coco
2021-08-25 14:00:00,350.0,22.0,50.0,13.0,1024.0,4.0
2021-08-25 15:00:00,350.0,22.0,53.0,11.2,1023.0,4.0
2021-08-25 16:00:00,350.0,21.0,56.0,13.0,1023.0,1.0
2021-08-25 17:00:00,350.0,21.0,56.0,16.6,1023.0,2.0
2021-08-25 18:00:00,350.0,19.0,68.0,20.5,1023.0,2.0
2021-08-25 19:00:00,350.0,18.0,68.0,13.0,1024.0,2.0
2021-08-25 20:00:00,350.0,17.0,72.0,13.0,1024.0,2.0
2021-08-25 21:00:00,350.0,17.0,72.0,9.4,1023.0,2.0
2021-08-25 22:00:00,100.0,17.0,77.0,9.4,1023.0,2.0
2021-08-25 23:00:00,,17.0,77.0,11.2,1023.0,2.0
2021-08-26 00:00:00,,17.0,77.0,9.4,1022.0,2.0
2021-08-26 01:00:00,350.0,17.0,77.0,13.0,1022.0,2.0
2021-08-26 02:00:00,350.0,17.0,83.0,11.2,1022.0,3.0
2021-08-26 03:00:00,350.0,16.0,88.0,11.2,1021.0,3.0
2021-08-26 04:00:00,350.0,16.0,88.0,11.2,1021.0,4.0
2021-08-26 05:00:00,350.0,16.0,88.0,13.0,1022.0,4.0
2021-08-26 06:00:00,400.0,16.0,82.0,11.2,1022.0,4.0
2021-08-26 07:00:00,400.0,16.0,72.0,13.0,1022.0,4.0
2021-08-26 08:00:00,350.0,16.0,68.0,16.6,1022.0,4.0
2021-08-26 09:00:00,350.0,16.0,63.0,16.6,1022.0,4.0
2021-08-26 10:00:00,400.0,16.0,68.0,20.5,1022.0,4.0
2021-08-26 11:00:00,500.0,17.0,63.0,18.4,1022.0,4.0
2021-08-26 12:00:00,500.0,17.0,63.0,16.6,1022.0,4.0
2021-08-26 13:00:00,500.0,18.0,64.0,9.4,1022.0,4.0
2021-08-26 14:00:00,450.0,18.0,60.0,16.6,1022.0,4.0
2021-08-26 15:00:00,500.0,18.0,64.0,14.8,1022.0,3.0
2021-08-26 16:00:00,500.0,18.0,60.0,16.6,1021.0,4.0
2021-08-26 17:00:00,500.0,18.0,60.0,13.0,1022.0,4.0
2021-08-26 18:00:00,500.0,17.0,59.0,11.2,1022.0,3.0
2021-08-26 19:00:00,500.0,17.0,63.0,14.8,1022.0,3.0
2021-08-26 20:00:00,500.0,16.0,63.0,13.0,1023.0,2.0
2021-08-26 21:00:00,500.0,16.0,63.0,9.4,1023.0,2.0
2021-08-26 22:00:00,500.0,16.0,63.0,14.8,1023.0,3.0
2021-08-26 23:00:00,,15.0,72.0,14.8,1023.0,3.0
2021-08-27 00:00:00,,15.0,72.0,14.8,1022.0,2.0
2021-08-27 01:00:00,450.0,14.0,82.0,14.8,1022.0,2.0
2021-08-27 02:00:00,450.0,14.0,82.0,9.4,1022.0,2.0
2021-08-27 03:00:00,450.0,14.0,82.0,9.4,1022.0,2.0
2021-08-27 04:00:00,450.0,13.0,88.0,9.4,1022.0,3.0
2021-08-27 05:00:00,450.0,13.0,88.0,9.4,1022.0,2.0
2021-08-27 06:00:00,450.0,13.0,88.0,5.4,1023.0,3.0
2021-08-27 07:00:00,550.0,13.0,88.0,9.4,1023.0,4.0
2021-08-27 08:00:00,450.0,15.0,82.0,11.2,1023.0,3.0
2021-08-27 09:00:00,450.0,16.0,72.0,11.2,1023.0,3.0
2021-08-27 10:00:00,450.0,17.0,68.0,9.4,1023.0,2.0
2021-08-27 11:00:00,450.0,18.0,64.0,11.2,1023.0,2.0
2021-08-27 12:00:00,450.0,18.0,64.0,14.8,1023.0,3.0
2021-08-27 13:00:00,450.0,18.0,60.0,13.0,1023.0,3.0
2021-08-27 14:00:00,500.0,18.0,64.0,16.6,1023.0,3.0
2021-08-27 15:00:00,450.0,19.0,60.0,14.8,1023.0,3.0
2021-08-27 16:00:00,550.0,19.0,56.0,18.4,1023.0,3.0
2021-08-27 17:00:00,500.0,19.0,60.0,14.8,1023.0,3.0
2021-08-27 18:00:00,550.0,18.0,64.0,16.6,1024.0,2.0
2021-08-27 19:00:00,500.0,17.0,68.0,13.0,1024.0,2.0
2021-08-27 20:00:00,550.0,16.0,72.0,9.4,1025.0,2.0
2021-08-27 21:00:00,550.0,15.0,72.0,7.6,1025.0,2.0
2021-08-27 22:00:00,550.0,14.0,77.0,5.4,1025.0,1.0
2021-08-27 23:00:00,,14.0,77.0,5.4,1025.0,1.0
2021-08-28 00:00:00,,13.0,82.0,5.4,1025.0,1.0
2021-08-28 01:00:00,550.0,13.0,82.0,5.4,1025.0,1.0
2021-08-28 02:00:00,450.0,12.0,88.0,7.6,1025.0,1.0
2021-08-28 03:00:00,500.0,12.0,94.0,3.6,1025.0,2.0
2021-08-28 04:00:00,450.0,12.0,94.0,5.4,1025.0,2.0
2021-08-28 05:00:00,450.0,13.0,94.0,5.4,1025.0,2.0
2021-08-28 06:00:00,500.0,13.0,94.0,7.6,1026.0,3.0
2021-08-28 07:00:00,500.0,14.0,94.0,9.4,1026.0,4.0
2021-08-28 08:00:00,500.0,15.0,88.0,11.2,1026.0,3.0
2021-08-28 09:00:00,300.0,16.0,82.0,11.2,1026.0,3.0
2021-08-28 10:00:00,300.0,18.0,68.0,9.4,1026.0,4.0
2021-08-28 11:00:00,500.0,19.0,64.0,16.6,1026.0,4.0
2021-08-28 12:00:00,500.0,19.0,68.0,16.6,1026.0,4.0
2021-08-28 13:00:00,500.0,19.0,64.0,13.0,1026.0,4.0
2021-08-28 14:00:00,500.0,19.0,64.0,14.8,1025.0,3.0
2021-08-28 15:00:00,500.0,20.0,56.0,11.2,1026.0,3.0
2021-08-28 16:00:00,500.0,19.0,60.0,11.2,1026.0,4.0
2021-08-28 17:00:00,500.0,19.0,64.0,11.2,1026.0,4.0
2021-08-28 18:00:00,500.0,19.0,64.0,11.2,1026.0,3.0
2021-08-28 19:00:00,550.0,18.0,64.0,11.2,1027.0,2.0
2021-08-28 20:00:00,600.0,17.0,68.0,5.4,1027.0,2.0
2021-08-28 21:00:00,650.0,17.0,68.0,5.4,1027.0,2.0
2021-08-28 22:00:00,900.0,15.0,77.0,3.6,1027.0,2.0
2021-08-28 23:00:00,,14.0,82.0,1.8,1026.0,2.0
2021-08-29 00:00:00,,14.0,82.0,5.4,1026.0,2.0
2021-08-29 01:00:00,600.0,14.0,82.0,5.4,1026.0,2.0
2021-08-29 02:00:00,550.0,13.0,88.0,5.4,1026.0,2.0
2021-08-29 03:00:00,550.0,13.0,88.0,7.6,1026.0,2.0
2021-08-29 04:00:00,700.0,12.0,94.0,3.6,1025.0,2.0
2021-08-29 05:00:00,600.0,13.0,82.0,5.4,1026.0,2.0
2021-08-29 06:00:00,600.0,13.0,82.0,5.4,1026.0,2.0
2021-08-29 07:00:00,600.0,13.0,88.0,3.6,1025.0,2.0
2021-08-29 08:00:00,550.0,14.0,82.0,3.6,1025.0,2.0
2021-08-29 09:00:00,500.0,16.0,77.0,7.6,1025.0,2.0
2021-08-29 10:00:00,500.0,17.0,72.0,9.4,1025.0,3.0
2021-08-29 11:00:00,450.0,17.0,68.0,14.8,1025.0,3.0
2021-08-29 12:00:00,500.0,18.0,60.0,14.8,1025.0,3.0
2021-08-29 13:00:00,500.0,18.0,56.0,13.0,1025.0,3.0
2021-08-29 14:00:00,500.0,18.0,56.0,13.0,1025.0,3.0
2021-08-29 15:00:00,500.0,18.0,60.0,11.2,1025.0,3.0
2021-08-29 16:00:00,500.0,18.0,60.0,16.6,1025.0,4.0
2021-08-29 17:00:00,500.0,18.0,64.0,14.8,1024.0,4.0
2021-08-29 18:00:00,500.0,18.0,60.0,16.6,1025.0,3.0
2021-08-29 19:00:00,500.0,17.0,63.0,13.0,1025.0,3.0
2021-08-29 20:00:00,800.0,16.0,72.0,11.2,1025.0,3.0
2021-08-29 21:00:00,,16.0,72.0,9.4,1025.0,2.0
2021-08-29 22:00:00,,16.0,72.0,11.2,1025.0,3.0
2021-08-29 23:00:00,,16.0,72.0,11.2,1025.0,2.0
2021-08-30 00:00:00,,15.0,77.0,13.0,1025.0,3.0
2021-08-30 01:00:00,450.0,15.0,77.0,13.0,1025.0,2.0
2021-08-30 02:00:00,450.0,15.0,82.0,14.8,1025.0,2.0
2021-08-30 03:00:00,450.0,15.0,82.0,13.0,1025.0,3.0
2021-08-30 04:00:00,450.0,14.0,94.0,13.0,1025.0,3.0
2021-08-30 05:00:00,450.0,14.0,88.0,13.0,1025.0,4.0
2021-08-30 06:00:00,450.0,14.0,88.0,11.2,1025.0,4.0
2021-08-30 07:00:00,450.0,15.0,88.0,7.6,1026.0,4.0
2021-08-30 08:00:00,450.0,16.0,82.0,13.0,1026.0,4.0
2021-08-30 09:00:00,450.0,16.0,82.0,14.8,1026.0,4.0
2021-08-30 10:00:00,450.0,16.0,82.0,13.0,1026.0,4.0
2021-08-30 11:00:00,450.0,16.0,82.0,11.2,1026.0,4.0
2021-08-30 12:00:00,450.0,17.0,77.0,13.0,1026.0,4.0
2021-08-30 13:00:00,500.0,17.0,77.0,11.2,1026.0,4.0
2021-08-30 14:00:00,500.0,17.0,77.0,11.2,1026.0,4.0
2021-08-30 15:00:00,500.0,17.0,77.0,14.8,1027.0,4.0
2021-08-30 16:00:00,450.0,16.0,77.0,14.8,1027.0,4.0
2021-08-30 17:00:00,450.0,16.0,77.0,13.0,1027.0,4.0
2021-08-30 18:00:00,450.0,16.0,72.0,11.2,1027.0,4.0
2021-08-30 19:00:00,450.0,16.0,72.0,9.4,1027.0,4.0
2021-08-30 20:00:00,450.0,16.0,72.0,11.2,1027.0,3.0
2021-08-30 21:00:00,450.0,16.0,68.0,11.2,1027.0,3.0
2021-08-30 22:00:00,450.0,16.0,68.0,11.2,1027.0,3.0
2021-08-30 23:00:00,,16.0,68.0,7.6,1028.0,3.0
2021-08-31 00:00:00,,15.0,77.0,9.4,1028.0,3.0
2021-08-31 01:00:00,450.0,15.0,82.0,9.4,1028.0,2.0
2021-08-31 02:00:00,450.0,15.0,82.0,11.2,1028.0,2.0
2021-08-31 03:00:00,450.0,14.0,94.0,13.0,1028.0,3.0
2021-08-31 04:00:00,450.0,14.0,94.0,9.4,1028.0,3.0
2021-08-31 05:00:00,450.0,14.0,94.0,11.2,1028.0,3.0
2021-08-31 06:00:00,450.0,14.0,94.0,13.0,1029.0,4.0
2021-08-31 07:00:00,500.0,14.0,94.0,11.2,1029.0,4.0
2021-08-31 08:00:00,450.0,15.0,88.0,13.0,1029.0,4.0
2021-08-31 09:00:00,500.0,16.0,82.0,11.2,1029.0,4.0
2021-08-31 10:00:00,450.0,16.0,82.0,11.2,1030.0,4.0
2021-08-31 11:00:00,500.0,17.0,77.0,11.2,1030.0,4.0
2021-08-31 12:00:00,450.0,18.0,68.0,13.0,1030.0,4.0
2021-08-31 13:00:00,500.0,19.0,64.0,14.8,1030.0,4.0
2021-08-31 14:00:00,450.0,19.0,64.0,13.0,1029.0,4.0
2021-08-31 15:00:00,500.0,19.0,64.0,14.8,1029.0,4.0
2021-08-31 16:00:00,500.0,18.0,73.0,13.0,1030.0,4.0
2021-08-31 17:00:00,500.0,17.0,72.0,13.0,1030.0,4.0
2021-08-31 18:00:00,500.0,17.0,72.0,14.8,1030.0,4.0
2021-08-31 19:00:00,500.0,16.0,77.0,11.2,1031.0,4.0
2021-08-31 20:00:00,500.0,16.0,77.0,13.0,1031.0,2.0
2021-08-31 21:00:00,300.0,15.0,77.0,14.8,1031.0,2.0
2021-08-31 22:00:00,200.0,15.0,77.0,9.4,1031.0,3.0
2021-08-31 23:00:00,,15.0,77.0,9.4,1031.0,2.0
2021-09-01 00:00:00,,15.0,77.0,5.4,1031.0,2.0
2021-09-01 01:00:00,450.0,15.0,82.0,9.4,1031.0,2.0
2021-09-01 02:00:00,450.0,15.0,77.0,7.6,1031.0,2.0
2021-09-01 03:00:00,450.0,15.0,77.0,7.6,1031.0,2.0
2021-09-01 04:00:00,450.0,15.0,82.0,11.2,1031.0,3.0
2021-09-01 05:00:00,450.0,15.0,82.0,11.2,1031.0,3.0
2021-09-01 06:00:00,450.0,15.0,82.0,9.4,1031.0,4.0
2021-09-01 07:00:00,450.0,15.0,77.0,13.0,1031.0,4.0
2021-09-01 08:00:00,450.0,15.0,77.0,11.2,1032.0,4.0
2021-09-01 09:00:00,450.0,16.0,77.0,9.4,1031.0,3.0
2021-09-01 10:00:00,200.0,16.0,77.0,14.8,1031.0,4.0
2021-09-01 11:00:00,400.0,17.0,72.0,14.8,1031.0,4.0
2021-09-01 12:00:00,400.0,17.0,72.0,11.2,1031.0,4.0
2021-09-01 13:00:00,400.0,17.0,68.0,16.6,1031.0,4.0
2021-09-01 14:00:00,400.0,18.0,60.0,16.6,1030.0,4.0
2021-09-01 15:00:00,400.0,18.0,64.0,11.2,1030.0,4.0
2021-09-01 16:00:00,450.0,18.0,64.0,13.0,1030.0,4.0
2021-09-01 17:00:00,450.0,18.0,64.0,11.2,1030.0,4.0
2021-09-01 18:00:00,450.0,18.0,64.0,14.8,1029.0,4.0
2021-09-01 19:00:00,400.0,17.0,68.0,13.0,1029.0,4.0
2021-09-01 20:00:00,400.0,17.0,68.0,9.4,1030.0,2.0
2021-09-01 21:00:00,400.0,16.0,77.0,13.0,1030.0,2.0
2021-09-01 22:00:00,200.0,16.0,77.0,13.0,1030.0,4.0
2021-09-01 23:00:00,,16.0,77.0,9.4,1030.0,4.0
2021-09-02 00:00:00,,16.0,77.0,13.0,1030.0,3.0
2021-09-02 01:00:00,400.0,15.0,82.0,7.6,1030.0,3.0
2021-09-02 02:00:00,400.0,15.0,82.0,7.6,1029.0,3.0
2021-09-02 03:00:00,400.0,15.0,82.0,7.6,1029.0,3.0
2021-09-02 04:00:00,400.0,15.0,82.0,9.4,1029.0,4.0
2021-09-02 05:00:00,400.0,15.0,82.0,11.2,1028.0,4.0
2021-09-02 06:00:00,400.0,15.0,82.0,11.2,1029.0,4.0
2021-09-02 07:00:00,400.0,15.0,82.0,13.0,1029.0,4.0
2021-09-02 08:00:00,400.0,15.0,82.0,11.2,1029.0,4.0
2021-09-02 09:00:00,400.0,16.0,77.0,16.6,1029.0,4.0
2021-09-02 10:00:00,450.0,16.0,77.0,16.6,1029.0,4.0
2021-09-02 11:00:00,500.0,17.0,72.0,18.4,1028.0,4.0
2021-09-02 12:00:00,450.0,18.0,68.0,18.4,1028.0,4.0
2021-09-02 13:00:00,400.0,18.0,64.0,20.5,1028.0,4.0
2021-09-02 14:00:00,400.0,18.0,64.0,16.6,1027.0,4.0
2021-09-02 15:00:00,400.0,18.0,60.0,18.4,1026.0,4.0
2021-09-02 16:00:00,450.0,19.0,60.0,16.6,1026.0,4.0
2021-09-02 17:00:00,450.0,19.0,60.0,22.3,1025.0,4.0
2021-09-02 18:00:00,400.0,19.0,60.0,20.5,1025.0,4.0
2021-09-02 19:00:00,450.0,17.0,72.0,16.6,1026.0,4.0
2021-09-02 20:00:00,450.0,17.0,77.0,20.5,1026.0,3.0
2021-09-02 21:00:00,400.0,17.0,77.0,14.8,1026.0,2.0
2021-09-02 22:00:00,400.0,17.0,72.0,13.0,1025.0,4.0
2021-09-02 23:00:00,,17.0,72.0,13.0,1025.0,3.0
2021-09-03 00:00:00,,16.0,72.0,7.6,1025.0,2.0
2021-09-03 01:00:00,400.0,16.0,72.0,7.6,1024.0,2.0
2021-09-03 02:00:00,400.0,15.0,77.0,7.6,1023.0,2.0
2021-09-03 03:00:00,400.0,15.0,77.0,11.2,1023.0,2.0
2021-09-03 04:00:00,400.0,15.0,77.0,7.6,1023.0,2.0
2021-09-03 05:00:00,400.0,15.0,82.0,11.2,1023.0,2.0
2021-09-03 06:00:00,400.0,15.0,77.0,7.6,1023.0,2.0
2021-09-03 07:00:00,450.0,16.0,77.0,9.4,1023.0,3.0
2021-09-03 08:00:00,400.0,16.0,82.0,11.2,1023.0,3.0
2021-09-03 09:00:00,400.0,17.0,77.0,16.6,1023.0,3.0
2021-09-03 10:00:00,400.0,18.0,73.0,16.6,1022.0,4.0
2021-09-03 11:00:00,450.0,19.0,73.0,14.8,1022.0,4.0
2021-09-03 12:00:00,450.0,20.0,68.0,16.6,1021.0,4.0
2021-09-03 13:00:00,450.0,21.0,64.0,18.4,1021.0,3.0
2021-09-03 14:00:00,500.0,21.0,64.0,18.4,1020.0,3.0
2021-09-03 15:00:00,500.0,21.0,64.0,16.6,1020.0,3.0
2021-09-03 16:00:00,500.0,20.0,68.0,20.5,1020.0,3.0
2021-09-03 17:00:00,650.0,20.0,68.0,22.3,1020.0,3.0
2021-09-03 18:00:00,550.0,19.0,73.0,18.4,1020.0,3.0
2021-09-03 19:00:00,600.0,17.0,83.0,16.6,1020.0,3.0
2021-09-03 20:00:00,550.0,17.0,77.0,18.4,1021.0,2.0
2021-09-03 21:00:00,200.0,16.0,82.0,13.0,1021.0,2.0
2021-09-03 22:00:00,200.0,16.0,82.0,14.8,1020.0,2.0
2021-09-03 23:00:00,,15.0,82.0,7.6,1020.0,2.0
2021-09-04 00:00:00,,15.0,82.0,9.4,1020.0,2.0
2021-09-04 01:00:00,400.0,15.0,82.0,11.2,1020.0,2.0
2021-09-04 02:00:00,400.0,15.0,77.0,9.4,1019.0,2.0
2021-09-04 03:00:00,400.0,15.0,77.0,7.6,1019.0,2.0
2021-09-04 04:00:00,400.0,15.0,82.0,11.2,1019.0,2.0
2021-09-04 05:00:00,400.0,14.0,88.0,9.4,1019.0,2.0
2021-09-04 06:00:00,400.0,15.0,82.0,9.4,1019.0,3.0
2021-09-04 07:00:00,400.0,16.0,82.0,9.4,1019.0,4.0
2021-09-04 08:00:00,400.0,17.0,83.0,16.6,1019.0,3.0
2021-09-04 09:00:00,400.0,17.0,83.0,18.4,1019.0,3.0
2021-09-04 10:00:00,400.0,17.0,83.0,18.4,1019.0,4.0
2021-09-04 11:00:00,450.0,17.0,83.0,14.8,1019.0,4.0
2021-09-04 12:00:00,450.0,18.0,78.0,18.4,1019.0,4.0
2021-09-04 13:00:00,500.0,18.0,78.0,20.5,1019.0,4.0
2021-09-04 14:00:00,550.0,18.0,78.0,18.4,1018.0,3.0
2021-09-04 15:00:00,500.0,19.0,73.0,16.6,1018.0,3.0
2021-09-04 16:00:00,500.0,19.0,73.0,16.6,1018.0,4.0
2021-09-04 17:00:00,500.0,18.0,78.0,18.4,1018.0,4.0
2021-09-04 18:00:00,550.0,18.0,73.0,18.4,1019.0,4.0
2021-09-04 19:00:00,550.0,17.0,77.0,20.5,1020.0,3.0
2021-09-04 20:00:00,450.0,16.0,82.0,18.4,1020.0,3.0
2021-09-04 21:00:00,450.0,16.0,82.0,14.8,1020.0,2.0
2021-09-04 22:00:00,,15.0,88.0,9.4,1019.0,3.0
2021-09-04 23:00:00,,15.0,88.0,14.8,1020.0,2.0
2021-09-05 00:00:00,,15.0,88.0,11.2,1020.0,2.0
2021-09-05 01:00:00,400.0,15.0,88.0,9.4,1020.0,2.0
2021-09-05 02:00:00,400.0,15.0,88.0,7.6,1020.0,2.0
2021-09-05 03:00:00,400.0,14.0,94.0,3.6,1019.0,2.0
2021-09-05 04:00:00,400.0,14.0,88.0,3.6,1019.0,2.0
2021-09-05 05:00:00,400.0,14.0,94.0,3.6,1020.0,5.0
2021-09-05 06:00:00,400.0,14.0,94.0,3.6,1020.0,5.0
2021-09-05 07:00:00,400.0,15.0,94.0,3.6,1021.0,5.0
2021-09-05 08:00:00,400.0,16.0,94.0,5.4,1021.0,5.0
2021-09-05 09:00:00,450.0,18.0,88.0,11.2,1021.0,5.0
2021-09-05 10:00:00,450.0,20.0,78.0,14.8,1021.0,5.0
2021-09-05 11:00:00,300.0,21.0,73.0,14.8,1021.0,3.0
2021-09-05 12:00:00,300.0,22.0,69.0,16.6,1021.0,3.0
2021-09-05 13:00:00,400.0,24.0,61.0,16.6,1021.0,3.0
2021-09-05 14:00:00,400.0,24.0,61.0,16.6,1020.0,3.0
2021-09-05 15:00:00,400.0,24.0,54.0,14.8,1021.0,3.0
2021-09-05 16:00:00,300.0,23.0,57.0,18.4,1021.0,2.0
2021-09-05 17:00:00,300.0,22.0,61.0,18.4,1021.0,2.0
2021-09-05 18:00:00,300.0,21.0,60.0,18.4,1022.0,2.0
2021-09-05 19:00:00,300.0,19.0,68.0,18.4,1022.0,2.0
2021-09-05 20:00:00,300.0,18.0,78.0,16.6,1022.0,2.0
2021-09-05 21:00:00,300.0,18.0,83.0,13.0,1023.0,2.0
2021-09-05 22:00:00,300.0,17.0,88.0,13.0,1023.0,1.0
2021-09-05 23:00:00,,17.0,88.0,9.4,1023.0,5.0
2021-09-06 00:00:00,,16.0,94.0,7.6,1023.0,5.0
2021-09-06 01:00:00,300.0,16.0,94.0,5.4,1023.0,5.0
2021-09-06 02:00:00,300.0,16.0,94.0,5.4,1023.0,5.0
2021-09-06 03:00:00,300.0,16.0,94.0,3.6,1023.0,5.0
2021-09-06 04:00:00,300.0,15.0,94.0,5.4,1023.0,5.0
2021-09-06 05:00:00,300.0,15.0,94.0,5.4,1023.0,5.0
2021-09-06 06:00:00,300.0,14.0,94.0,0.0,1023.0,5.0
2021-09-06 07:00:00,300.0,16.0,88.0,1.8,1024.0,5.0
2021-09-06 08:00:00,300.0,18.0,83.0,1.8,1024.0,5.0
2021-09-06 09:00:00,400.0,19.0,83.0,5.4,1024.0,5.0
2021-09-06 10:00:00,400.0,21.0,73.0,3.6,1024.0,5.0
2021-09-06 11:00:00,400.0,22.0,69.0,5.4,1024.0,3.0
2021-09-06 12:00:00,400.0,24.0,61.0,5.4,1024.0,3.0
2021-09-06 13:00:00,400.0,24.0,61.0,5.4,1023.0,3.0
2021-09-06 14:00:00,300.0,26.0,58.0,5.4,1023.0,3.0
2021-09-06 15:00:00,300.0,27.0,54.0,5.4,1023.0,3.0
2021-09-06 16:00:00,300.0,27.0,54.0,5.4,1022.0,2.0
2021-09-06 17:00:00,300.0,26.0,58.0,11.2,1022.0,2.0
2021-09-06 18:00:00,300.0,25.0,61.0,13.0,1023.0,2.0
2021-09-06 19:00:00,400.0,23.0,74.0,11.2,1023.0,2.0
2021-09-06 20:00:00,800.0,22.0,73.0,7.6,1023.0,2.0
2021-09-06 21:00:00,800.0,20.0,83.0,7.6,1023.0,2.0
2021-09-06 22:00:00,,19.0,88.0,9.4,1023.0,5.0
2021-09-06 23:00:00,,19.0,88.0,9.4,1023.0,5.0
2021-09-07 00:00:00,,19.0,88.0,5.4,1023.0,5.0
2021-09-07 01:00:00,600.0,18.0,88.0,5.4,1023.0,5.0
2021-09-07 02:00:00,500.0,18.0,88.0,5.4,1023.0,5.0
2021-09-07 03:00:00,500.0,17.0,94.0,5.4,1022.0,5.0
2021-09-07 04:00:00,500.0,17.0,94.0,5.4,1022.0,5.0
2021-09-07 05:00:00,400.0,17.0,94.0,5.4,1022.0,5.0
2021-09-07 06:00:00,500.0,17.0,94.0,5.4,1023.0,5.0
2021-09-07 07:00:00,500.0,18.0,88.0,7.6,1023.0,5.0
2021-09-07 08:00:00,600.0,20.0,78.0,7.6,1023.0,5.0
2021-09-07 09:00:00,500.0,22.0,69.0,7.6,1023.0,2.0
2021-09-07 10:00:00,400.0,24.0,61.0,7.6,1022.0,1.0
2021-09-07 11:00:00,400.0,26.0,54.0,9.4,1021.0,1.0
2021-09-07 12:00:00,300.0,28.0,48.0,9.4,1021.0,2.0
2021-09-07 13:00:00,300.0,28.0,48.0,18.4,1021.0,2.0
2021-09-07 14:00:00,300.0,28.0,48.0,18.4,1020.0,2.0
2021-09-07 15:00:00,300.0,27.0,48.0,22.3,1019.0,2.0
2021-09-07 16:00:00,300.0,27.0,45.0,22.3,1019.0,2.0
2021-09-07 17:00:00,300.0,25.0,41.0,24.1,1019.0,2.0
2021-09-07 18:00:00,300.0,24.0,31.0,22.3,1019.0,2.0
2021-09-07 19:00:00,300.0,21.0,43.0,16.6,1019.0,2.0
2021-09-07 20:00:00,300.0,20.0,60.0,9.4,1019.0,1.0
2021-09-07 21:00:00,300.0,20.0,64.0,11.2,1019.0,1.0
2021-09-07 22:00:00,300.0,19.0,64.0,11.2,1018.0,1.0
2021-09-07 23:00:00,,19.0,73.0,11.2,1018.0,5.0
2021-09-08 00:00:00,,18.0,78.0,9.4,1018.0,5.0
2021-09-08 01:00:00,300.0,18.0,83.0,11.2,1017.0,5.0
2021-09-08 02:00:00,300.0,17.0,88.0,9.4,1016.0,5.0
2021-09-08 03:00:00,300.0,17.0,88.0,7.6,1016.0,5.0
2021-09-08 04:00:00,300.0,17.0,94.0,11.2,1015.0,5.0
2021-09-08 05:00:00,300.0,16.0,94.0,9.4,1015.0,5.0
2021-09-08 06:00:00,300.0,16.0,94.0,7.6,1015.0,5.0
2021-09-08 07:00:00,300.0,18.0,88.0,11.2,1015.0,5.0
2021-09-08 08:00:00,400.0,19.0,83.0,14.8,1015.0,5.0
2021-09-08 09:00:00,,22.0,69.0,16.6,1014.0,1.0
2021-09-08 10:00:00,300.0,25.0,54.0,22.3,1013.0,1.0
2021-09-08 11:00:00,300.0,25.0,54.0,22.3,1013.0,1.0
2021-09-08 12:00:00,300.0,27.0,45.0,22.3,1012.0,1.0
2021-09-08 13:00:00,300.0,27.0,42.0,25.9,1012.0,1.0
2021-09-08 14:00:00,300.0,27.0,42.0,25.9,1011.0,2.0
2021-09-08 15:00:00,300.0,26.0,48.0,24.1,1010.0,2.0
2021-09-08 16:00:00,300.0,25.0,51.0,29.5,1010.0,2.0
2021-09-08 17:00:00,300.0,24.0,54.0,24.1,1010.0,2.0
2021-09-08 18:00:00,300.0,22.0,65.0,16.6,1010.0,2.0
2021-09-08 19:00:00,400.0,21.0,69.0,14.8,1010.0,3.0
2021-09-08 20:00:00,400.0,20.0,78.0,11.2,1010.0,3.0
2021-09-08 21:00:00,400.0,20.0,83.0,5.4,1009.0,5.0
2021-09-08 22:00:00,500.0,20.0,83.0,7.6,1010.0,5.0
2021-09-08 23:00:00,,19.0,94.0,5.4,1009.0,5.0
2021-09-09 00:00:00,,19.0,94.0,5.4,1009.0,5.0
2021-09-09 01:00:00,300.0,19.0,94.0,3.6,1009.0,5.0
2021-09-09 02:00:00,300.0,18.0,94.0,1.8,1009.0,5.0
2021-09-09 03:00:00,300.0,18.0,94.0,3.6,1009.0,5.0
2021-09-09 04:00:00,300.0,17.0,94.0,11.2,1008.0,5.0
2021-09-09 05:00:00,200.0,17.0,94.0,14.8,1009.0,5.0
2021-09-09 06:00:00,200.0,17.0,94.0,11.2,1009.0,5.0
2021-09-09 07:00:00,200.0,17.0,94.0,9.4,1009.0,5.0
2021-09-09 08:00:00,200.0,18.0,88.0,11.2,1009.0,5.0
2021-09-09 09:00:00,200.0,20.0,83.0,14.8,1009.0,4.0
2021-09-09 10:00:00,200.0,20.0,78.0,14.8,1009.0,4.0
2021-09-09 11:00:00,200.0,21.0,78.0,11.2,1009.0,7.0
2021-09-09 12:00:00,200.0,22.0,73.0,14.8,1009.0,7.0
2021-09-09 13:00:00,200.0,22.0,73.0,16.6,1008.0,7.0
2021-09-09 14:00:00,200.0,23.0,65.0,18.4,1008.0,7.0
2021-09-09 15:00:00,200.0,23.0,65.0,13.0,1008.0,7.0
2021-09-09 16:00:00,200.0,22.0,69.0,14.8,1008.0,3.0
2021-09-09 17:00:00,200.0,22.0,69.0,16.6,1008.0,3.0
2021-09-09 18:00:00,200.0,21.0,73.0,13.0,1008.0,3.0
2021-09-09 19:00:00,200.0,20.0,73.0,16.6,1009.0,3.0
2021-09-09 20:00:00,200.0,19.0,78.0,14.8,1009.0,3.0
2021-09-09 21:00:00,200.0,19.0,78.0,14.8,1009.0,3.0
2021-09-09 22:00:00,200.0,18.0,83.0,7.6,1009.0,4.0
2021-09-09 23:00:00,,18.0,83.0,5.4,1009.0,4.0
